"","X.1","X","ID","Name","NumberOfPersons","global_id","Year","Month","Sex","Name_en","Month_en"
"9198",9198,9198,1998,"Самир",9,323281497,2016,"август","male","Samir","avgust"
"9199",9199,9199,1999,"Виталий",8,323281498,2016,"август","male","Vitaliy","avgust"
"9200",9200,9200,2000,"Данис",8,323281499,2016,"август","male","Danis","avgust"
"9201",9201,9201,2001,"Александр",252,279024078,2016,"сентябрь","male","Aleksandr","sentyabrʹ"
"9202",9202,9202,2002,"Максим",246,279024089,2016,"сентябрь","male","Maksim","sentyabrʹ"
"9203",9203,9203,2003,"Михаил",235,279024117,2016,"сентябрь","male","Mikhail","sentyabrʹ"
"9204",9204,9204,2004,"Артём",228,279024133,2016,"сентябрь","male","Artëm","sentyabrʹ"
"9205",9205,9205,2005,"Иван",206,279024157,2016,"сентябрь","male","Ivan","sentyabrʹ"
"9206",9206,9206,2006,"Дмитрий",185,279024169,2016,"сентябрь","male","Dmitriy","sentyabrʹ"
"9207",9207,9207,2007,"Даниил",162,279024175,2016,"сентябрь","male","Daniil","sentyabrʹ"
"9208",9208,9208,2008,"Егор",140,279024191,2016,"сентябрь","male","Yegor","sentyabrʹ"
"9209",9209,9209,2009,"Андрей",135,279024205,2016,"сентябрь","male","Andrey","sentyabrʹ"
"9210",9210,9210,2010,"Алексей",124,279024220,2016,"сентябрь","male","Aleksey","sentyabrʹ"
"9211",9211,9211,2011,"Марк",124,323281504,2016,"сентябрь","male","Mark","sentyabrʹ"
"9212",9212,9212,2012,"Илья",123,323281505,2016,"сентябрь","male","Ilʹya","sentyabrʹ"
"9213",9213,9213,2013,"Кирилл",118,323281506,2016,"сентябрь","male","Kirill","sentyabrʹ"
"9214",9214,9214,2014,"Тимофей",118,323281507,2016,"сентябрь","male","Timofey","sentyabrʹ"
"9215",9215,9215,2015,"Никита",114,323281508,2016,"сентябрь","male","Nikita","sentyabrʹ"
"9216",9216,9216,2016,"Роман",113,323281509,2016,"сентябрь","male","Roman","sentyabrʹ"
"9217",9217,9217,2017,"Владимир",100,323281510,2016,"сентябрь","male","Vladimir","sentyabrʹ"
"9218",9218,9218,2018,"Лев",95,323281511,2016,"сентябрь","male","Lev","sentyabrʹ"
"9219",9219,9219,2019,"Матвей",94,323281512,2016,"сентябрь","male","Matvey","sentyabrʹ"
"9220",9220,9220,2020,"Фёдор",79,323281513,2016,"сентябрь","male","Fëdor","sentyabrʹ"
"9221",9221,9221,2021,"Ярослав",77,323281514,2016,"сентябрь","male","Yaroslav","sentyabrʹ"
"9222",9222,9222,2022,"Константин",76,323281515,2016,"сентябрь","male","Konstantin","sentyabrʹ"
"9223",9223,9223,2023,"Арсений",70,323281516,2016,"сентябрь","male","Arseniy","sentyabrʹ"
"9224",9224,9224,2024,"Степан",69,323281517,2016,"сентябрь","male","Stepan","sentyabrʹ"
"9225",9225,9225,2025,"Глеб",64,323281518,2016,"сентябрь","male","Gleb","sentyabrʹ"
"9226",9226,9226,2026,"Денис",63,323281519,2016,"сентябрь","male","Denis","sentyabrʹ"
"9227",9227,9227,2027,"Павел",61,323281520,2016,"сентябрь","male","Pavel","sentyabrʹ"
"9228",9228,9228,2028,"Сергей",61,323281521,2016,"сентябрь","male","Sergey","sentyabrʹ"
"9229",9229,9229,2029,"Владислав",60,323281522,2016,"сентябрь","male","Vladislav","sentyabrʹ"
"9230",9230,9230,2030,"Тимур",58,323281523,2016,"сентябрь","male","Timur","sentyabrʹ"
"9231",9231,9231,2031,"Георгий",53,323281524,2016,"сентябрь","male","Georgiy","sentyabrʹ"
"9232",9232,9232,2032,"Семён",53,323281525,2016,"сентябрь","male","Semën","sentyabrʹ"
"9233",9233,9233,2033,"Макар",51,323281526,2016,"сентябрь","male","Makar","sentyabrʹ"
"9234",9234,9234,2034,"Мирон",49,323281528,2016,"сентябрь","male","Miron","sentyabrʹ"
"9235",9235,9235,2035,"Давид",45,323281529,2016,"сентябрь","male","David","sentyabrʹ"
"9236",9236,9236,2036,"Виктор",44,323281530,2016,"сентябрь","male","Viktor","sentyabrʹ"
"9237",9237,9237,2037,"Николай",41,323281532,2016,"сентябрь","male","Nikolay","sentyabrʹ"
"9238",9238,9238,2038,"Григорий",39,323281535,2016,"сентябрь","male","Grigoriy","sentyabrʹ"
"9239",9239,9239,2039,"Данила",37,323281536,2016,"сентябрь","male","Danila","sentyabrʹ"
"9240",9240,9240,2040,"Платон",37,323281537,2016,"сентябрь","male","Platon","sentyabrʹ"
"9241",9241,9241,2041,"Леонид",36,323281538,2016,"сентябрь","male","Leonid","sentyabrʹ"
"9242",9242,9242,2042,"Василий",34,323281539,2016,"сентябрь","male","Vasiliy","sentyabrʹ"
"9243",9243,9243,2043,"Евгений",33,323281541,2016,"сентябрь","male","Yevgeniy","sentyabrʹ"
"9244",9244,9244,2044,"Юрий",31,323281542,2016,"сентябрь","male","Yuriy","sentyabrʹ"
"9245",9245,9245,2045,"Амир",30,323281543,2016,"сентябрь","male","Amir","sentyabrʹ"
"9246",9246,9246,2046,"Артемий",30,323281545,2016,"сентябрь","male","Artemiy","sentyabrʹ"
"9247",9247,9247,2047,"Олег",30,323281546,2016,"сентябрь","male","Oleg","sentyabrʹ"
"9248",9248,9248,2048,"Роберт",29,323281547,2016,"сентябрь","male","Robert","sentyabrʹ"
"9249",9249,9249,2049,"Святослав",29,323281548,2016,"сентябрь","male","Svyatoslav","sentyabrʹ"
"9250",9250,9250,2050,"Руслан",27,323281549,2016,"сентябрь","male","Ruslan","sentyabrʹ"
"9251",9251,9251,2051,"Богдан",25,323281550,2016,"сентябрь","male","Bogdan","sentyabrʹ"
"9252",9252,9252,2052,"Игорь",25,323281551,2016,"сентябрь","male","Igorʹ","sentyabrʹ"
"9253",9253,9253,2053,"Артем",23,323281552,2016,"сентябрь","male","Artem","sentyabrʹ"
"9254",9254,9254,2054,"Захар",23,323281553,2016,"сентябрь","male","Zakhar","sentyabrʹ"
"9255",9255,9255,2055,"Лука",23,323281554,2016,"сентябрь","male","Luka","sentyabrʹ"
"9256",9256,9256,2056,"Пётр",23,323291044,2016,"сентябрь","male","Pëtr","sentyabrʹ"
"9257",9257,9257,2057,"Артур",22,323291045,2016,"сентябрь","male","Artur","sentyabrʹ"
"9258",9258,9258,2058,"Вадим",22,323291046,2016,"сентябрь","male","Vadim","sentyabrʹ"
"9259",9259,9259,2059,"Мирослав",22,323291047,2016,"сентябрь","male","Miroslav","sentyabrʹ"
"9260",9260,9260,2060,"Савелий",22,323291048,2016,"сентябрь","male","Saveliy","sentyabrʹ"
"9261",9261,9261,2061,"Даниэль",21,323291050,2016,"сентябрь","male","Danielʹ","sentyabrʹ"
"9262",9262,9262,2062,"Филипп",21,323291051,2016,"сентябрь","male","Filipp","sentyabrʹ"
"9263",9263,9263,2063,"Демид",20,323291053,2016,"сентябрь","male","Demid","sentyabrʹ"
"9264",9264,9264,2064,"Вячеслав",19,323291054,2016,"сентябрь","male","Vyacheslav","sentyabrʹ"
"9265",9265,9265,2065,"Елисей",19,323291055,2016,"сентябрь","male","Yelisey","sentyabrʹ"
"9266",9266,9266,2066,"Адам",18,323291057,2016,"сентябрь","male","Adam","sentyabrʹ"
"9267",9267,9267,2067,"Гордей",17,323291058,2016,"сентябрь","male","Gordey","sentyabrʹ"
"9268",9268,9268,2068,"Мухаммад",17,323291059,2016,"сентябрь","male","Mukhammad","sentyabrʹ"
"9269",9269,9269,2069,"Умар",17,323291060,2016,"сентябрь","male","Umar","sentyabrʹ"
"9270",9270,9270,2070,"Али",16,323291061,2016,"сентябрь","male","Ali","sentyabrʹ"
"9271",9271,9271,2071,"Антон",15,323291062,2016,"сентябрь","male","Anton","sentyabrʹ"
"9272",9272,9272,2072,"Борис",15,323291063,2016,"сентябрь","male","Boris","sentyabrʹ"
"9273",9273,9273,2073,"Данил",15,323291064,2016,"сентябрь","male","Danil","sentyabrʹ"
"9274",9274,9274,2074,"Тихон",15,323291065,2016,"сентябрь","male","Tikhon","sentyabrʹ"
"9275",9275,9275,2075,"Юсуф",15,323291066,2016,"сентябрь","male","Yusuf","sentyabrʹ"
"9276",9276,9276,2076,"Арсен",14,323291067,2016,"сентябрь","male","Arsen","sentyabrʹ"
"9277",9277,9277,2077,"Всеволод",14,323291068,2016,"сентябрь","male","Vsevolod","sentyabrʹ"
"9278",9278,9278,2078,"Дамир",14,323291069,2016,"сентябрь","male","Damir","sentyabrʹ"
"9279",9279,9279,2079,"Ибрагим",14,323291070,2016,"сентябрь","male","Ibragim","sentyabrʹ"
"9280",9280,9280,2080,"Герман",13,323291071,2016,"сентябрь","male","German","sentyabrʹ"
"9281",9281,9281,2081,"Эмин",13,323291072,2016,"сентябрь","male","Emin","sentyabrʹ"
"9282",9282,9282,2082,"Анатолий",12,323291073,2016,"сентябрь","male","Anatoliy","sentyabrʹ"
"9283",9283,9283,2083,"Алинур",11,323291074,2016,"сентябрь","male","Alinur","sentyabrʹ"
"9284",9284,9284,2084,"Савва",11,323291075,2016,"сентябрь","male","Savva","sentyabrʹ"
"9285",9285,9285,2085,"Серафим",11,323291076,2016,"сентябрь","male","Serafim","sentyabrʹ"
"9286",9286,9286,2086,"Эмир",10,323291077,2016,"сентябрь","male","Emir","sentyabrʹ"
"9287",9287,9287,2087,"Алекс",9,323291078,2016,"сентябрь","male","Aleks","sentyabrʹ"
"9288",9288,9288,2088,"Ариет",9,323291080,2016,"сентябрь","male","Ariyet","sentyabrʹ"
"9289",9289,9289,2089,"Родион",9,323291081,2016,"сентябрь","male","Rodion","sentyabrʹ"
"9290",9290,9290,2090,"Станислав",9,323291082,2016,"сентябрь","male","Stanislav","sentyabrʹ"
"9291",9291,9291,2091,"Данияр",8,323291083,2016,"сентябрь","male","Daniyar","sentyabrʹ"
"9292",9292,9292,2092,"Ислам",8,323291084,2016,"сентябрь","male","Islam","sentyabrʹ"
"9293",9293,9293,2093,"Марсель",8,323291085,2016,"сентябрь","male","Marselʹ","sentyabrʹ"
"9294",9294,9294,2094,"Самир",8,323291087,2016,"сентябрь","male","Samir","sentyabrʹ"
"9295",9295,9295,2095,"Эмиль",8,323291089,2016,"сентябрь","male","Emilʹ","sentyabrʹ"
"9296",9296,9296,2096,"Эрик",8,323291094,2016,"сентябрь","male","Erik","sentyabrʹ"
"9297",9297,9297,2097,"Яков",8,323291095,2016,"сентябрь","male","Yakov","sentyabrʹ"
"9298",9298,9298,2098,"Арслан",7,323291096,2016,"сентябрь","male","Arslan","sentyabrʹ"
"9299",9299,9299,2099,"Петр",7,323291097,2016,"сентябрь","male","Petr","sentyabrʹ"
"9300",9300,9300,2100,"Тигран",7,323291098,2016,"сентябрь","male","Tigran","sentyabrʹ"
"9301",9301,9301,2101,"Максим",286,281754938,2016,"октябрь","male","Maksim","oktyabrʹ"
"9302",9302,9302,2102,"Александр",263,281754939,2016,"октябрь","male","Aleksandr","oktyabrʹ"
"9303",9303,9303,2103,"Михаил",231,281754940,2016,"октябрь","male","Mikhail","oktyabrʹ"
"9304",9304,9304,2104,"Артём",217,281754941,2016,"октябрь","male","Artëm","oktyabrʹ"
"9305",9305,9305,2105,"Иван",216,281754942,2016,"октябрь","male","Ivan","oktyabrʹ"
"9306",9306,9306,2106,"Дмитрий",196,281754944,2016,"октябрь","male","Dmitriy","oktyabrʹ"
"9307",9307,9307,2107,"Даниил",170,281754945,2016,"октябрь","male","Daniil","oktyabrʹ"
"9308",9308,9308,2108,"Матвей",148,281754946,2016,"октябрь","male","Matvey","oktyabrʹ"
"9309",9309,9309,2109,"Андрей",146,281754947,2016,"октябрь","male","Andrey","oktyabrʹ"
"9310",9310,9310,2110,"Егор",131,281754948,2016,"октябрь","male","Yegor","oktyabrʹ"
"9311",9311,9311,2111,"Роман",124,323293326,2016,"октябрь","male","Roman","oktyabrʹ"
"9312",9312,9312,2112,"Никита",121,323293327,2016,"октябрь","male","Nikita","oktyabrʹ"
"9313",9313,9313,2113,"Марк",118,323293328,2016,"октябрь","male","Mark","oktyabrʹ"
"9314",9314,9314,2114,"Кирилл",113,323293329,2016,"октябрь","male","Kirill","oktyabrʹ"
"9315",9315,9315,2115,"Алексей",112,323293330,2016,"октябрь","male","Aleksey","oktyabrʹ"
"9316",9316,9316,2116,"Тимофей",112,323293331,2016,"октябрь","male","Timofey","oktyabrʹ"
"9317",9317,9317,2117,"Владимир",104,323293332,2016,"октябрь","male","Vladimir","oktyabrʹ"
"9318",9318,9318,2118,"Илья",104,323293333,2016,"октябрь","male","Ilʹya","oktyabrʹ"
"9319",9319,9319,2119,"Лев",103,323293334,2016,"октябрь","male","Lev","oktyabrʹ"
"9320",9320,9320,2120,"Ярослав",100,323293335,2016,"октябрь","male","Yaroslav","oktyabrʹ"
"9321",9321,9321,2121,"Степан",96,323293336,2016,"октябрь","male","Stepan","oktyabrʹ"
"9322",9322,9322,2122,"Фёдор",96,323293337,2016,"октябрь","male","Fëdor","oktyabrʹ"
"9323",9323,9323,2123,"Сергей",94,323293338,2016,"октябрь","male","Sergey","oktyabrʹ"
"9324",9324,9324,2124,"Константин",77,323293339,2016,"октябрь","male","Konstantin","oktyabrʹ"
"9325",9325,9325,2125,"Николай",64,323293340,2016,"октябрь","male","Nikolay","oktyabrʹ"
"9326",9326,9326,2126,"Владислав",62,323293341,2016,"октябрь","male","Vladislav","oktyabrʹ"
"9327",9327,9327,2127,"Глеб",62,323293342,2016,"октябрь","male","Gleb","oktyabrʹ"
"9328",9328,9328,2128,"Тимур",62,323293343,2016,"октябрь","male","Timur","oktyabrʹ"
"9329",9329,9329,2129,"Георгий",57,323293344,2016,"октябрь","male","Georgiy","oktyabrʹ"
"9330",9330,9330,2130,"Арсений",52,323293345,2016,"октябрь","male","Arseniy","oktyabrʹ"
"9331",9331,9331,2131,"Евгений",52,323293352,2016,"октябрь","male","Yevgeniy","oktyabrʹ"
"9332",9332,9332,2132,"Давид",51,323293353,2016,"октябрь","male","David","oktyabrʹ"
"9333",9333,9333,2133,"Мирон",47,323293354,2016,"октябрь","male","Miron","oktyabrʹ"
"9334",9334,9334,2134,"Артемий",46,323293355,2016,"октябрь","male","Artemiy","oktyabrʹ"
"9335",9335,9335,2135,"Семён",46,323293356,2016,"октябрь","male","Semën","oktyabrʹ"
"9336",9336,9336,2136,"Денис",43,323293365,2016,"октябрь","male","Denis","oktyabrʹ"
"9337",9337,9337,2137,"Павел",43,323293366,2016,"октябрь","male","Pavel","oktyabrʹ"
"9338",9338,9338,2138,"Григорий",41,323293367,2016,"октябрь","male","Grigoriy","oktyabrʹ"
"9339",9339,9339,2139,"Амир",37,323293368,2016,"октябрь","male","Amir","oktyabrʹ"
"9340",9340,9340,2140,"Игорь",35,323293369,2016,"октябрь","male","Igorʹ","oktyabrʹ"
"9341",9341,9341,2141,"Олег",35,323293370,2016,"октябрь","male","Oleg","oktyabrʹ"
"9342",9342,9342,2142,"Данила",34,323293371,2016,"октябрь","male","Danila","oktyabrʹ"
"9343",9343,9343,2143,"Макар",34,323293372,2016,"октябрь","male","Makar","oktyabrʹ"
"9344",9344,9344,2144,"Платон",33,323293373,2016,"октябрь","male","Platon","oktyabrʹ"
"9345",9345,9345,2145,"Виктор",31,323293374,2016,"октябрь","male","Viktor","oktyabrʹ"
"9346",9346,9346,2146,"Леонид",31,323293375,2016,"октябрь","male","Leonid","oktyabrʹ"
"9347",9347,9347,2147,"Пётр",31,323293376,2016,"октябрь","male","Pëtr","oktyabrʹ"
"9348",9348,9348,2148,"Руслан",30,323293377,2016,"октябрь","male","Ruslan","oktyabrʹ"
"9349",9349,9349,2149,"Савелий",29,323293378,2016,"октябрь","male","Saveliy","oktyabrʹ"
"9350",9350,9350,2150,"Василий",27,323293379,2016,"октябрь","male","Vasiliy","oktyabrʹ"
"9351",9351,9351,2151,"Даниэль",27,323293380,2016,"октябрь","male","Danielʹ","oktyabrʹ"
"9352",9352,9352,2152,"Антон",25,323293381,2016,"октябрь","male","Anton","oktyabrʹ"
"9353",9353,9353,2153,"Артур",25,323293382,2016,"октябрь","male","Artur","oktyabrʹ"
"9354",9354,9354,2154,"Артем",23,323293383,2016,"октябрь","male","Artem","oktyabrʹ"
"9355",9355,9355,2155,"Вячеслав",23,323293384,2016,"октябрь","male","Vyacheslav","oktyabrʹ"
"9356",9356,9356,2156,"Елисей",23,323293385,2016,"октябрь","male","Yelisey","oktyabrʹ"
"9357",9357,9357,2157,"Юрий",23,323293386,2016,"октябрь","male","Yuriy","oktyabrʹ"
"9358",9358,9358,2158,"Демид",22,323293387,2016,"октябрь","male","Demid","oktyabrʹ"
"9359",9359,9359,2159,"Лука",22,323293388,2016,"октябрь","male","Luka","oktyabrʹ"
"9360",9360,9360,2160,"Мирослав",22,323293389,2016,"октябрь","male","Miroslav","oktyabrʹ"
"9361",9361,9361,2161,"Умар",22,323293390,2016,"октябрь","male","Umar","oktyabrʹ"
"9362",9362,9362,2162,"Вадим",21,323293391,2016,"октябрь","male","Vadim","oktyabrʹ"
"9363",9363,9363,2163,"Тихон",20,323293392,2016,"октябрь","male","Tikhon","oktyabrʹ"
"9364",9364,9364,2164,"Адам",18,323293393,2016,"октябрь","male","Adam","oktyabrʹ"
"9365",9365,9365,2165,"Борис",18,323293394,2016,"октябрь","male","Boris","oktyabrʹ"
"9366",9366,9366,2166,"Богдан",17,323293395,2016,"октябрь","male","Bogdan","oktyabrʹ"
"9367",9367,9367,2167,"Святослав",17,323293396,2016,"октябрь","male","Svyatoslav","oktyabrʹ"
"9368",9368,9368,2168,"Захар",16,323293398,2016,"октябрь","male","Zakhar","oktyabrʹ"
"9369",9369,9369,2169,"Ибрагим",16,323293399,2016,"октябрь","male","Ibragim","oktyabrʹ"
"9370",9370,9370,2170,"Роберт",16,323293400,2016,"октябрь","male","Robert","oktyabrʹ"
"9371",9371,9371,2171,"Родион",16,323293401,2016,"октябрь","male","Rodion","oktyabrʹ"
"9372",9372,9372,2172,"Дамир",15,323293402,2016,"октябрь","male","Damir","oktyabrʹ"
"9373",9373,9373,2173,"Мухаммад",15,323293403,2016,"октябрь","male","Mukhammad","oktyabrʹ"
"9374",9374,9374,2174,"Всеволод",14,323293404,2016,"октябрь","male","Vsevolod","oktyabrʹ"
"9375",9375,9375,2175,"Демьян",14,323293405,2016,"октябрь","male","Demʹyan","oktyabrʹ"
"9376",9376,9376,2176,"Ян",14,323293406,2016,"октябрь","male","Yan","oktyabrʹ"
"9377",9377,9377,2177,"Али",13,323293407,2016,"октябрь","male","Ali","oktyabrʹ"
"9378",9378,9378,2178,"Эмиль",13,323293408,2016,"октябрь","male","Emilʹ","oktyabrʹ"
"9379",9379,9379,2179,"Арсен",12,323293409,2016,"октябрь","male","Arsen","oktyabrʹ"
"9380",9380,9380,2180,"Гордей",12,323293410,2016,"октябрь","male","Gordey","oktyabrʹ"
"9381",9381,9381,2181,"Федор",12,323293411,2016,"октябрь","male","Fedor","oktyabrʹ"
"9382",9382,9382,2182,"Петр",11,323293412,2016,"октябрь","male","Petr","oktyabrʹ"
"9383",9383,9383,2183,"Серафим",11,323293413,2016,"октябрь","male","Serafim","oktyabrʹ"
"9384",9384,9384,2184,"Эмир",11,323293414,2016,"октябрь","male","Emir","oktyabrʹ"
"9385",9385,9385,2185,"Станислав",10,323293415,2016,"октябрь","male","Stanislav","oktyabrʹ"
"9386",9386,9386,2186,"Филипп",10,323293416,2016,"октябрь","male","Filipp","oktyabrʹ"
"9387",9387,9387,2187,"Яков",10,323293417,2016,"октябрь","male","Yakov","oktyabrʹ"
"9388",9388,9388,2188,"Анатолий",9,323293418,2016,"октябрь","male","Anatoliy","oktyabrʹ"
"9389",9389,9389,2189,"Виталий",9,323293419,2016,"октябрь","male","Vitaliy","oktyabrʹ"
"9390",9390,9390,2190,"Герман",9,323293420,2016,"октябрь","male","German","oktyabrʹ"
"9391",9391,9391,2191,"Имран",9,323293421,2016,"октябрь","male","Imran","oktyabrʹ"
"9392",9392,9392,2192,"Савва",9,323293423,2016,"октябрь","male","Savva","oktyabrʹ"
"9393",9393,9393,2193,"Данил",8,323293424,2016,"октябрь","male","Danil","oktyabrʹ"
"9394",9394,9394,2194,"Клим",8,323293425,2016,"октябрь","male","Klim","oktyabrʹ"
"9395",9395,9395,2195,"Мурад",8,323293426,2016,"октябрь","male","Murad","oktyabrʹ"
"9396",9396,9396,2196,"Оскар",8,323293427,2016,"октябрь","male","Oskar","oktyabrʹ"
"9397",9397,9397,2197,"Юсуф",8,323293428,2016,"октябрь","male","Yusuf","oktyabrʹ"
"9398",9398,9398,2198,"Алинур",7,323293429,2016,"октябрь","male","Alinur","oktyabrʹ"
"9399",9399,9399,2199,"Алихан",7,323293430,2016,"октябрь","male","Alikhan","oktyabrʹ"
"9400",9400,9400,2200,"Аркадий",7,323293432,2016,"октябрь","male","Arkadiy","oktyabrʹ"
"9401",9401,9401,2201,"Михаил",265,282200875,2016,"ноябрь","male","Mikhail","noyabrʹ"
"9402",9402,9402,2202,"Максим",258,282200878,2016,"ноябрь","male","Maksim","noyabrʹ"
"9403",9403,9403,2203,"Александр",250,282200887,2016,"ноябрь","male","Aleksandr","noyabrʹ"
"9404",9404,9404,2204,"Артём, Артем",246,282201011,2016,"ноябрь","male","Artëm, Artem","noyabrʹ"
"9405",9405,9405,2205,"Дмитрий",205,282201013,2016,"ноябрь","male","Dmitriy","noyabrʹ"
"9406",9406,9406,2206,"Иван",188,282201019,2016,"ноябрь","male","Ivan","noyabrʹ"
"9407",9407,9407,2207,"Даниил, Данил, Данила",187,282203808,2016,"ноябрь","male","Daniil, Danil, Danila","noyabrʹ"
"9408",9408,9408,2208,"Андрей",146,282203811,2016,"ноябрь","male","Andrey","noyabrʹ"
"9409",9409,9409,2209,"Егор",130,282203813,2016,"ноябрь","male","Yegor","noyabrʹ"
"9410",9410,9410,2210,"Матвей",124,282203817,2016,"ноябрь","male","Matvey","noyabrʹ"
"9411",9411,9411,2211,"Илья",120,284373435,2016,"ноябрь","male","Ilʹya","noyabrʹ"
"9412",9412,9412,2212,"Алексей",118,284373436,2016,"ноябрь","male","Aleksey","noyabrʹ"
"9413",9413,9413,2213,"Никита",118,284373441,2016,"ноябрь","male","Nikita","noyabrʹ"
"9414",9414,9414,2214,"Роман",118,284373442,2016,"ноябрь","male","Roman","noyabrʹ"
"9415",9415,9415,2215,"Фёдор, Федор",118,284373443,2016,"ноябрь","male","Fëdor, Fedor","noyabrʹ"
"9416",9416,9416,2216,"Владимир",115,284373444,2016,"ноябрь","male","Vladimir","noyabrʹ"
"9417",9417,9417,2217,"Кирилл",114,284373445,2016,"ноябрь","male","Kirill","noyabrʹ"
"9418",9418,9418,2218,"Тимофей",105,284373447,2016,"ноябрь","male","Timofey","noyabrʹ"
"9419",9419,9419,2219,"Марк",101,284373449,2016,"ноябрь","male","Mark","noyabrʹ"
"9420",9420,9420,2220,"Ярослав",92,284373450,2016,"ноябрь","male","Yaroslav","noyabrʹ"
"9421",9421,9421,2221,"Константин",79,284373451,2016,"ноябрь","male","Konstantin","noyabrʹ"
"9422",9422,9422,2222,"Степан",78,284373452,2016,"ноябрь","male","Stepan","noyabrʹ"
"9423",9423,9423,2223,"Лев",73,284373453,2016,"ноябрь","male","Lev","noyabrʹ"
"9424",9424,9424,2224,"Николай",64,284373454,2016,"ноябрь","male","Nikolay","noyabrʹ"
"9425",9425,9425,2225,"Григорий",62,284373455,2016,"ноябрь","male","Grigoriy","noyabrʹ"
"9426",9426,9426,2226,"Сергей",61,284373463,2016,"ноябрь","male","Sergey","noyabrʹ"
"9427",9427,9427,2227,"Владислав",59,284373465,2016,"ноябрь","male","Vladislav","noyabrʹ"
"9428",9428,9428,2228,"Арсений",57,284373468,2016,"ноябрь","male","Arseniy","noyabrʹ"
"9429",9429,9429,2229,"Георгий",56,284373470,2016,"ноябрь","male","Georgiy","noyabrʹ"
"9430",9430,9430,2230,"Павел",54,284373472,2016,"ноябрь","male","Pavel","noyabrʹ"
"9431",9431,9431,2231,"Давид",49,284373475,2016,"ноябрь","male","David","noyabrʹ"
"9432",9432,9432,2232,"Артемий",47,284373487,2016,"ноябрь","male","Artemiy","noyabrʹ"
"9433",9433,9433,2233,"Макар",47,284373491,2016,"ноябрь","male","Makar","noyabrʹ"
"9434",9434,9434,2234,"Тимур",47,284373492,2016,"ноябрь","male","Timur","noyabrʹ"
"9435",9435,9435,2235,"Денис",46,284373493,2016,"ноябрь","male","Denis","noyabrʹ"
"9436",9436,9436,2236,"Глеб",42,284373500,2016,"ноябрь","male","Gleb","noyabrʹ"
"9437",9437,9437,2237,"Евгений",42,284373501,2016,"ноябрь","male","Yevgeniy","noyabrʹ"
"9438",9438,9438,2238,"Виктор",41,323276917,2016,"ноябрь","male","Viktor","noyabrʹ"
"9439",9439,9439,2239,"Семён, Семен",37,284373503,2016,"ноябрь","male","Semën, Semen","noyabrʹ"
"9440",9440,9440,2240,"Леонид",37,284373507,2016,"ноябрь","male","Leonid","noyabrʹ"
"9441",9441,9441,2241,"Василий",36,284373508,2016,"ноябрь","male","Vasiliy","noyabrʹ"
"9442",9442,9442,2242,"Вячеслав",33,284374341,2016,"ноябрь","male","Vyacheslav","noyabrʹ"
"9443",9443,9443,2243,"Богдан",32,284374400,2016,"ноябрь","male","Bogdan","noyabrʹ"
"9444",9444,9444,2244,"Руслан",32,284374428,2016,"ноябрь","male","Ruslan","noyabrʹ"
"9445",9445,9445,2245,"Платон",32,284374456,2016,"ноябрь","male","Platon","noyabrʹ"
"9446",9446,9446,2246,"Мирон",31,284374499,2016,"ноябрь","male","Miron","noyabrʹ"
"9447",9447,9447,2247,"Умар",31,284374527,2016,"ноябрь","male","Umar","noyabrʹ"
"9448",9448,9448,2248,"Данила",30,284374561,2016,"ноябрь","male","Danila","noyabrʹ"
"9449",9449,9449,2249,"Демид",28,284375703,2016,"ноябрь","male","Demid","noyabrʹ"
"9450",9450,9450,2250,"Юрий",28,284375737,2016,"ноябрь","male","Yuriy","noyabrʹ"
"9451",9451,9451,2251,"Тихон",26,284375830,2016,"ноябрь","male","Tikhon","noyabrʹ"
"9452",9452,9452,2252,"Олег",26,284375872,2016,"ноябрь","male","Oleg","noyabrʹ"
"9453",9453,9453,2253,"Пётр, Петр",25,284375900,2016,"ноябрь","male","Pëtr, Petr","noyabrʹ"
"9454",9454,9454,2254,"Антон",24,284375963,2016,"ноябрь","male","Anton","noyabrʹ"
"9455",9455,9455,2255,"Амир",23,284376540,2016,"ноябрь","male","Amir","noyabrʹ"
"9456",9456,9456,2256,"Елисей",23,284376570,2016,"ноябрь","male","Yelisey","noyabrʹ"
"9457",9457,9457,2257,"Лука",23,284376606,2016,"ноябрь","male","Luka","noyabrʹ"
"9458",9458,9458,2258,"Савелий",23,284376628,2016,"ноябрь","male","Saveliy","noyabrʹ"
"9459",9459,9459,2259,"Захар",22,284376652,2016,"ноябрь","male","Zakhar","noyabrʹ"
"9460",9460,9460,2260,"Даниэль",22,284376677,2016,"ноябрь","male","Danielʹ","noyabrʹ"
"9461",9461,9461,2261,"Филипп",22,284376718,2016,"ноябрь","male","Filipp","noyabrʹ"
"9462",9462,9462,2262,"Вадим",21,284376751,2016,"ноябрь","male","Vadim","noyabrʹ"
"9463",9463,9463,2263,"Адам",21,284376790,2016,"ноябрь","male","Adam","noyabrʹ"
"9464",9464,9464,2264,"Всеволод",20,284376823,2016,"ноябрь","male","Vsevolod","noyabrʹ"
"9465",9465,9465,2265,"Игорь",20,284376858,2016,"ноябрь","male","Igorʹ","noyabrʹ"
"9466",9466,9466,2266,"Артур",19,284376889,2016,"ноябрь","male","Artur","noyabrʹ"
"9467",9467,9467,2267,"Борис",19,284376935,2016,"ноябрь","male","Boris","noyabrʹ"
"9468",9468,9468,2268,"Герман",18,284376950,2016,"ноябрь","male","German","noyabrʹ"
